PATIENT_ID,UBE2T,PTTG1,PGR,MKI67,MIA,MAPT,KRT17,KRT14,KIF2C,ESR1,CCNE1,CENPF,CEP55,FGFR4,MMP11,SFRP1,TMEM45B,TYMS,ERBB2,BCL2,CCNB1,CDC20,NAT1,RRM2,UBE2C,ACTR3B,ANLN,BAG1,BIRC5,BLVRA,CDC6,CDH3,CXXC5,EGFR,EXO1,FOXA1,FOXC1,GPR160,GRB7,KRT5,MDM2,MELK,MLPH,MYBL2,MYC,PHGDH,SLC39A6,NUF2,ORC6,NDC80
TCGA-OL-A5D6,184.0082,157.3552,72.7832,677.6012,48.2522,926.7043,3289.5951,1465.4024,196.3096,100.4613,44.08,399.795,149.1543,1557.6627,16232.7012,5554.0748,2488.98,166.1609,17144.5413,215.2742,466.94,553.0497,100.4613,1116.8631,216.8119,133.7775,294.7207,881.7119,171.6709,1434.6489,131.2148,1471.553,620.1948,608.9134,68.1702,4613.5315,134.8027,742.6961,725.7817,3270.6304,1196.8221,94.3106,6679.6515,720.6561,2003.0753,2051.7683,2968.734,43.0548,95.8483,65.0948
TCGA-OL-A5D7,1837.7733,1190.7777,9.079,4409.9869,20.1935,43.4835,500.7765,198.3037,1905.1487,110.3811,7414.168,5496.1175,1172.6198,920.798,983.8729,6001.6724,0.9557,4895.0042,2021.2639,331.6211,2263.051,4662.7643,35.3602,1528.1328,6640.0669,705.2921,1718.3132,1048.9499,4560.0956,775.0567,732.529,5118.6238,154.3424,165.8105,793.6925,52.0846,1108.1113,27.2369,374.6267,483.0964,941.823,1171.1862,25.3255,5257.6753,18749.9701,4518.4566,1151.117,1587.8629,709.1148,1359.9331
TCGA-OL-A5D8,321.7535,276.2614,13527.5517,958.6435,12.4069,7461.1249,241.9355,378.4119,323.4078,13724.9793,29.3631,942.928,226.22,205.1282,9507.4442,119.5203,1.6543,630.8768,8727.4607,5429.2804,782.8784,406.1208,18695.2026,1287.0141,447.4773,210.9181,308.933,2012.3821,285.7403,856.0794,208.0232,368.4864,3683.6228,23.5732,62.0347,8504.1356,55.0041,442.928,1177.0058,191.4806,1619.9338,179.0736,6064.9297,334.1605,466.0877,373.0356,117700.579,567.4111,70.306,150.5376
TCGA-OL-A5DA,59.8019,241.6994,1384.9291,632.0729,125.0441,6510.5172,2873.3985,3159.1188,188.1268,9305.4258,40.6985,1030.7523,184.3892,3814.8633,11342.8435,975.1033,143.2754,342.2164,10532.1954,3358.4584,549.0147,263.7098,942.2953,170.2693,268.6933,244.1911,211.7984,1493.7312,117.7558,826.0138,95.5169,596.3579,1414.8965,51.0808,44.4361,10815.4239,129.9861,1104.6741,1009.1572,1970.9712,1991.3204,96.3475,13009.4063,234.2241,1553.1884,417.7828,9536.3276,111.298,41.1138,94.2711
TCGA-OL-A5RU,255.2916,119.6544,1469.4557,282.9374,23.9179,4233.2613,3644.9244,2596.5443,95.0324,24050.9719,29.8056,359.3952,77.7538,24.1901,2015.5508,678.6177,42.7646,180.514,13586.6091,1301.9438,296.3283,146.4363,4570.6263,222.8942,83.8013,167.6026,125.7019,1993.3521,33.4514,1639.7408,126.1339,614.6868,1428.9417,89.8488,60.9071,7572.7862,164.5788,1166.7387,487.689,1924.838,1663.4989,58.7473,13460.0432,209.9352,1989.2009,2545.1404,20177.5378,60.4752,34.1253,57.0194
TCGA-OL-A5RV,204.0095,65.9172,8510.3074,569.8915,233.739,5892.0773,14346.5804,8051.4905,107.2197,6874.9941,34.2102,639.9806,109.3057,654.9997,2454.3717,5199.947,577.401,252.4711,14460.8924,1704.2509,271.5954,120.1528,4074.7659,252.8216,113.0605,184.8184,226.5381,1560.6182,78.383,1468.9517,120.57,2685.9161,1688.8146,391.3102,89.6974,6859.1406,175.6401,824.799,1085.1301,8286.3726,1679.2191,83.4395,15584.4047,241.14,3220.3459,879.4519,21620.8323,98.4586,65.0828,54.6528
TCGA-OL-A5RW,645.9066,1802.1095,4.5203,1877.4485,1211.0146,246.1075,14380.7132,95040.6831,1138.1215,25.6153,1010.0452,1680.0603,490.7082,85.3842,8493.7217,4520.8438,177.2978,1898.9001,4651.4314,78.8548,1681.0648,2269.2115,50.7283,2395.2788,2447.5138,11.552,348.5686,6618.9854,1015.8312,1616.7755,683.0738,1306.881,155.7007,1818.674,390.7584,4.5203,2577.5992,438.9754,1449.0206,26262.6821,1343.0437,669.0105,374.1838,3903.566,10131.0899,10633.8523,1907.5841,448.5183,250.6278,624.3094
TCGA-OL-A5RX,190.91,59.6335,5967.4045,219.8985,267.8248,3190.3924,13793.9745,8048.8663,81.9961,5475.9292,23.6049,309.3488,66.2594,110.1563,1052.2828,7609.4834,196.2936,228.4129,12526.3485,2695.9313,238.534,87.3796,7561.4453,146.1849,69.1583,340.4079,154.4673,2723.3834,50.2951,905.2697,79.9255,1888.3942,921.8346,275.3908,50.9369,5136.3495,242.6752,1035.718,1285.0192,7932.9123,976.9127,67.9159,10020.0849,129.2059,3958.5878,568.1748,14312.0406,56.7347,17.8072,43.8969
TCGA-OL-A5RY,376.6565,464.3221,111.1111,1291.0296,133.5372,115.6983,16895.5148,3541.2844,581.5494,200.3058,97.8593,1087.6656,549.949,1028.0326,14749.7452,1852.7013,166.157,985.2294,132947.5025,432.212,1060.6524,787.9715,124.8726,1306.8298,777.7778,121.3048,658.002,1105.4893,375.7492,1640.6728,319.0622,2132.0082,658.002,285.423,197.7574,1645.7696,1443.4251,361.8756,16145.7696,4556.5749,1057.0846,214.0673,3259.9388,1196.2283,2430.683,4222.7319,2710.4995,222.7319,191.6412,399.5923
TCGA-OL-A5RZ,694.1176,560.6138,5.6266,1799.4885,3.5806,55.7545,776.4706,462.9156,596.9309,96.6752,255.7545,1798.4655,415.8568,9779.0281,2636.3171,161.6368,357.5448,888.7724,217078.2609,824.5524,1051.6624,1217.9028,402.046,1298.2097,781.5857,1293.0946,551.9182,1541.9079,356.2148,1497.1867,248.5934,503.8363,411.7647,72.1228,210.2302,6767.2634,47.5703,1890.5371,33536.0614,436.3171,1266.4962,302.8133,10031.7136,1419.9488,148.3376,1530.9463,3655.243,325.8312,474.1688,231.202
TCGA-OL-A5S0,1286.529,1221.138,20.2763,1572.4243,7517.1309,33.9627,17122.2912,955.5189,1057.9141,21.797,960.0811,1960.2078,857.1791,324.9271,9343.3025,1497.4021,2.5345,776.1146,6620.2002,131.7957,2129.5146,3387.6568,38.018,883.5382,1664.1744,1112.1531,700.038,1854.1883,990.4854,976.3021,431.8844,5537.4477,314.789,104.4228,550.5006,1.5207,3710.5563,153.0858,1985.0463,919.5286,631.0987,804.9677,173.3621,2295.78,4081.1051,2466.6075,1403.1175,639.2092,355.3415,261.0569
TCGA-OL-A66H,221.0175,336.5304,299.5121,810.6756,4.1952,3917.4312,115.0959,285.2377,313.1776,9395.3294,57.1309,663.4696,234.362,402.8357,3246.4554,200.5838,252.2936,527.3645,6491.6597,4967.0559,696.4137,415.7631,10345.7048,635.9466,448.2902,296.9141,398.6656,10333.0942,275.5421,4700.5838,194.3286,57.548,987.0726,17.9316,69.2244,6591.3261,170.1418,1464.1368,406.5888,296.9141,1781.9016,216.0133,12962.8857,289.8249,5735.196,253.5446,14041.2844,130.1084,128.0234,252.7106
TCGA-OL-A66I,1577.0475,887.6369,58.0073,2120.8138,5767.253,69.6922,9259.0506,1539.0715,959.8331,94.7314,1146.7919,2475.5347,843.4011,483.6724,6253.5211,9878.7689,2.5039,960.8597,3930.7251,2070.7355,1544.0793,1448.9306,53.4168,1598.748,2560.2504,694.4184,2690.0365,1528.9515,1329.7903,1454.3558,396.8701,5566.6145,433.1768,202.8169,579.2384,40.4799,734.481,114.3453,530.4121,16568.8054,1319.1445,2029.0037,144.8096,3414.5018,6073.6568,501.6171,3134.8983,853.4168,508.2942,611.7893
TCGA-OL-A66J,91.9333,121.2258,70.7526,334.3849,25.2366,3170.7977,2178.9094,1756.6471,161.3339,10523.2087,37.4042,380.3515,144.6598,55.881,10133.8441,1724.2001,105.0023,572.4786,14357.8188,4805.7684,282.5597,197.8369,1038.7562,229.3826,205.9486,172.6003,223.0735,8198.9229,86.5345,2076.6111,123.9297,431.2753,1433.078,68.4993,59.4863,6353.3123,244.2542,805.7684,1444.3443,1341.5953,3013.9703,124.3804,9750.7886,147.3637,3826.4984,301.9378,108913.4745,67.1474,51.3745,69.8513
TCGA-OL-A66K,319.5524,128.4841,18964.1364,396.2284,39.8052,5316.3403,715.7807,994.3011,173.2463,9642.9386,19.0654,710.8072,138.8457,76.676,2638.8975,1039.0633,97.8137,365.9766,12847.5806,3794.011,396.6428,132.2143,7709.4602,195.6274,137.6023,437.2604,220.0808,3871.3004,98.9949,1959.5897,160.3979,249.9223,819.8114,37.7163,86.2087,4413.6359,93.2546,1333.7478,1368.1484,396.2284,1508.2375,104.0307,14870.1689,180.2922,4939.1773,429.3856,26444.5135,132.6287,43.1043,92.0112
TCGA-OL-A66L,217.4997,241.7191,1197.8535,251.2169,127.8404,3626.7363,5299.7744,5342.9894,111.5992,3589.6949,31.8176,208.4768,37.9912,275.4363,9153.5083,899.9169,361.8663,272.0551,8028.4934,621.6312,306.7791,204.6777,3700.3443,230.7966,125.371,153.8644,45.1146,3319.5251,184.4189,3258.6964,99.252,294.9068,584.1149,42.7401,29.4432,2995.1324,215.6001,711.8604,795.9159,2206.8147,793.5415,43.215,19764.4545,175.7094,2812.2997,2694.052,3764.9294,28.4934,24.6943,69.8089
TCGA-OL-A66N,91.9726,150.3071,47.6895,139.2363,70.6827,358.9487,2188.6077,2817.0873,77.4954,3520.0818,46.8379,272.0857,45.5605,927.3906,5726.9989,913.3392,3222.4481,188.6588,12455.4774,725.5618,399.3996,82.1792,160.1005,77.9212,90.6952,296.3562,84.734,2740.8693,72.9053,1852.2264,51.0959,232.0605,889.9203,30.2317,41.3025,3448.1217,203.1062,908.6554,1775.1567,1305.9261,912.9134,31.9349,23044.2512,131.1461,1702.7709,3853.4825,6405.2969,38.7477,14.903,25.9737
TCGA-OL-A66O,522.0074,1257.8274,1050.7233,1273.7998,32.0682,7410.8358,1147.4725,826.2093,1045.1039,3193.3932,144.4777,1126.781,310.373,63.8896,20494.4187,155.731,152.8269,1996.1231,6314.1846,2261.9112,1399.401,1342.4086,427.988,948.5434,1243.307,241.4012,296.9416,6023.7771,1055.584,3871.4947,476.2683,147.0188,3396.3155,10.1643,209.4564,4580.4519,51.5473,794.9905,913.6945,365.9134,2730.1933,468.2821,20757.2375,3260.55,1565.6593,1399.401,23349.1242,394.9542,217.0796,327.4344
TCGA-OL-A66P,189.2086,658.2734,33.0935,925.1799,37.6763,583.4532,1112.2302,1548.9209,802.8777,141.7266,167.6259,379.1367,175.5396,1028.777,4776.9784,435.9712,641.0072,949.7842,16851.7986,241.7266,1153.9568,1325.8993,63.3094,1474.1007,806.4748,69.0647,273.3813,1733.6619,848.6547,4138.8489,339.5683,638.1295,394.2446,271.9424,117.9856,2335.9712,135.2518,628.777,624.4604,495.6835,2133.8129,123.0216,6485.6115,2066.9065,1520.1439,4641.7266,2984.1727,102.8777,128.777,246.0432
TCGA-OL-A6VO,866.6891,668.2337,3.358,3057.4211,198.4621,83.949,1425.1175,88.9859,1872.7334,198.1195,255.2048,6152.7871,992.2767,131.632,731.3633,13601.4103,18.8046,6142.2095,4478.8449,394.2243,1778.7105,1968.0994,40.6313,2751.8469,1459.3687,1395.5675,4069.8455,1593.368,1129.2747,292.814,1068.5024,1217.9315,75.5541,693.0692,535.5944,40.6313,3743.1162,423.1028,545.6682,626.2592,1337.4748,2149.0934,8.0591,1833.1095,7668.2337,3461.0477,1843.1833,1620.2149,288.4486,1761.585
TCGA-OL-A6VQ,178.8005,91.9257,5466.5481,696.0088,80.4703,6576.2226,12515.0263,6861.0912,103.0376,5201.3779,26.2645,974.8164,122.2309,134.3529,5431.6972,2048.6297,86.8748,173.2749,9383.4918,1267.7664,322.245,176.7802,5969.1089,285.8788,144.4547,128.2919,362.6519,2214.0959,78.5712,1454.6483,123.241,1319.2852,1262.7155,483.8726,85.8647,4747.8105,247.4922,998.0504,491.954,8478.3773,1471.8212,105.0579,10698.7363,150.5157,6624.7108,652.5714,23977.453,137.3835,18.1831,24.2441
TCGA-OL-A6VR,149.9848,125.038,16730.2799,448.4332,79.212,8611.1956,4058.4119,6538.4849,151.5059,5075.4487,20.0791,319.136,86.7052,253.4226,376.331,1246.1211,742.6225,351.3416,6862.4886,2219.0447,404.32,222.087,123.8211,177.6696,149.0721,214.1771,141.1622,2461.6307,86.8299,1296.3188,189.5345,719.8053,1382.7198,82.7502,34.3779,10338.9109,55.9781,973.2279,1116.2154,3775.1749,1143.596,74.5361,14376.9395,117.1281,2617.5844,191.0557,29968.056,62.3669,63.5838,64.1923
TCGA-OL-A97C,149.2235,396.3538,2797.1911,1397.7043,108.6631,4242.4038,1650.2363,2146.5226,492.235,4702.9034,192.4375,1469.2775,130.9926,158.0014,389.6016,852.8022,431.4652,775.9622,5310.6009,1321.4045,336.2593,320.7292,70.2228,490.8845,696.1512,268.0621,569.21,1357.603,157.9271,1072.2485,296.4213,779.2032,910.1958,1965.4963,162.7279,2823.0925,149.8987,421.3369,320.054,2219.4463,1214.7198,171.5057,5212.0189,972.316,1198.5145,848.7508,8127.6165,198.5145,107.3599,242.4038
TCGA-PE-A5DC,682.0474,852.452,1422.702,2740.2082,41.5667,206.8892,1664.1271,2894.302,1168.7949,6453.0529,160.103,811.6751,541.2598,495.7613,5158.4934,955.4673,76.8323,1085.6573,8410.7737,1516.901,1505.3117,1180.3842,3272.4541,518.5106,1994.6346,277.283,919.8412,1705.4062,760.5065,1470.1148,481.1675,243.3738,1311.7287,54.9286,186.7153,6637.1928,197.0168,1231.4626,934.0058,1714.7763,2415.7098,179.8476,8126.623,1907.93,2010.5161,369.5676,34718.3174,335.6583,343.3845,429.2306
TCGA-PE-A5DD,312.6243,404.5726,1925.8598,1203.7773,0.5219,2823.0616,55.169,57.6541,347.9125,17416.998,59.6421,1574.5527,234.0954,168.9861,14530.3181,622.7634,34.7913,315.8499,4424.9503,638.668,1006.9583,593.4394,7742.5447,567.5944,676.9384,288.2704,237.5746,1928.335,162.341,1861.829,113.8171,96.4215,2113.3201,68.0915,173.9563,8080.0199,149.1054,1544.7316,411.5308,11.4314,1190.8549,388.171,15440.3579,794.2346,1092.9423,1109.841,7441.3519,194.831,164.5129,134.1948
TCGA-PE-A5DE,345.5474,357.5394,2711.7566,968.2434,31.0904,1763.7131,1815.6784,1220.9638,322.8958,7731.2903,44.859,1294.6924,220.7417,17.7659,7278.7031,605.8183,193.2045,461.2347,3979.5692,1165.4453,804.3527,433.0446,5308.461,1535.865,515.2121,189.2072,375.3054,1741.288,190.1044,2675.1055,229.1805,748.8341,1425.7162,70.1754,163.8907,7999.5559,153.2312,1570.5085,337.9969,1581.6123,1308.0169,313.1246,8582.7226,795.0255,1278.2589,646.68,7288.0302,294.9145,66.6223,159.4493
TCGA-PL-A8LV,860.0823,1549.1541,37.4943,3351.6232,1014.7142,56.2414,62497.4851,38580.2469,993.1413,82.7618,683.1276,5144.9474,800.1829,58.9849,12288.9803,2518.9758,42.524,998.0247,3831.733,327.8464,910.8368,1591.2209,156.3786,1825.3315,1016.4609,222.2222,1343.85,2236.3466,795.6241,783.722,819.3873,1824.417,430.2698,1073.1139,189.7577,201.1888,1027.4348,917.6955,540.0091,60609.5107,1732.9675,1031.5501,514.4033,1857.3388,2659.3507,441.2437,1246.4563,687.2428,272.0622,446.2734
TCGA-PL-A8LX,118.8383,88.1273,2642.5414,271.9484,1.7803,821.6312,80.1157,0.4451,61.8671,31780.1268,45.3989,231.0003,64.0926,99.6996,1309.447,16.0231,36.4972,160.8813,11345.7216,2503.6163,293.3126,101.4799,558.5846,167.7979,147.3239,181.1506,86.3469,4279.1276,103.4828,2493.8244,135.7516,109.0464,1069.5449,11.5723,29.3758,16842.1053,56.5261,504.284,508.2898,13.3526,1779.4592,50.2949,15006.12,117.5031,1637.9214,101.925,2077.2227,57.8614,68.5435,47.6243
TCGA-PL-A8LY,176.7926,277.5041,1269.8632,844.5539,1843.295,2055.8292,12141.7625,17797.4822,244.6634,2215.1067,78.2704,801.861,150.52,221.6749,74.9863,26923.919,107.827,601.1932,8781.0619,1293.3771,610.2901,442.2551,325.6705,460.8648,265.4625,486.59,142.8571,2428.4182,176.8254,909.688,360.1533,7616.8582,1164.2036,198.139,94.1434,3301.5873,950.7389,482.2113,899.8358,24765.1888,1263.8205,107.827,2782.7039,526.5463,6773.9464,4216.2014,12128.0788,72.2496,113.3005,151.6147
TCGA-PL-A8LZ,1061.1722,699.4769,41.849,2731.2907,253.6992,15.3731,170.8124,84.1251,768.6559,31.6003,385.6091,4549.589,734.9205,191.7369,5155.119,5135.4756,1.7081,2105.7329,1568.9121,216.0777,828.0132,1478.3816,118.7146,2851.7135,1142.3081,661.0441,1040.2477,1600.585,1124.3643,965.5172,570.5135,3292.8366,222.4832,288.246,495.7831,174.2287,2650.1548,702.8931,141.3473,189.6018,1284.5094,1579.5879,248.9591,1529.1982,2365.3251,2588.6623,1389.5591,730.6502,368.1008,1175.6165
TCGA-S3-A6ZF,567.0171,552.2339,721.1892,2404.4021,3.2852,572.2733,510.184,217.477,446.452,15499.0145,83.7714,2339.3561,498.0289,93.9553,16206.9645,286.7937,90.3417,732.9304,6928.7122,658.3443,1177.3982,400.7884,4200.0657,1449.0802,924.77,224.3758,1074.5729,1722.6413,355.1774,1651.4455,431.3403,870.565,2007.8844,85.4139,341.3272,6351.1827,57.1616,1861.0381,436.9251,422.7989,2988.502,649.8029,8925.7556,1697.1091,1371.5506,1039.7503,51688.2392,402.431,145.2037,249.343
TCGA-S3-A6ZG,726.5969,403.2145,7051.0239,2559.9287,26.2292,7138.1127,225.1515,550.0931,559.4484,16224.9394,55.5083,4301.2664,466.207,11.5382,7055.474,317.7692,139.3943,1030.9038,7625.5251,2041.6437,1573.8774,648.9477,10270.899,876.2821,782.7288,179.9341,1560.4681,3151.6592,381.8313,2611.6948,299.9941,449.3674,1523.9824,53.3254,222.6567,8633.0935,63.3044,762.1471,665.1636,295.9401,1945.5957,373.2775,19056.4843,410.3869,2145.4878,163.0945,30074.2501,514.5429,413.8172,352.3839
TCGA-S3-A6ZH,973.1517,351.7833,9810.0433,998.9765,12.4116,13104.48,337.9261,319.3449,435.8712,4614.7547,158.4127,2341.5479,273.9942,159.9874,5325.8799,666.0893,29.604,1080.1102,12777.8915,1111.4086,976.931,503.8973,180.7732,450.0433,471.7739,213.2116,1079.6,6357.3671,429.0623,813.4793,1123.0612,700.7322,1979.0568,87.5522,589.2449,5569.0103,625.1476,987.0089,1324.6201,391.4652,1560.822,365.0106,13206.8341,1308.8733,1316.4318,264.5461,10722.3053,507.0467,399.3386,240.296
TCGA-S3-AA0Z,1386.4337,1463.1723,19.5272,11210.0034,1287.4957,33.2306,257.9651,92252.8263,1640.2878,4306.2693,117.1634,18503.5971,1816.3755,168.8935,295.6492,9174.0322,1.7129,1096.8345,6444.6728,1327.1668,2957.5197,2300.1028,117.506,3462.8297,1675.2312,522.4392,2154.1624,3575.5498,989.1367,460.7742,963.3436,1299.4176,313.4635,1795.7622,1085.6458,12.6756,6203.8369,53.7855,619.3902,89015.0737,1231.9287,1972.5934,357.3141,1569.0305,3885.5773,12584.4467,14505.6526,1854.4022,342.2405,1005.1387
TCGA-S3-AA10,461.5057,936.6227,17.8647,11218.205,1194.3003,31.476,39150.9996,40871.9694,1861.3356,67.2054,716.7163,5085.9209,2098.6814,128.8813,2830.285,13545.2999,4.6789,672.7775,4121.6504,416.8439,2543.1731,2596.7673,38.2816,2770.7359,2935.772,154.4024,2240.3233,1023.339,1361.1825,442.7903,1273.5006,3039.1323,247.5542,114.8362,499.7873,28.4985,3667.3756,347.0863,926.8396,52071.0336,2553.3815,1250.1063,116.9715,2806.8907,11426.627,2538.4943,1677.1587,1336.0272,361.9736,407.0608
TCGA-S3-AA11,268.3252,209.6846,2026.5171,1056.4194,104.3492,8406.486,3484.2292,2159.4847,306.9747,20351.3994,63.5273,1559.307,114.6157,105.7308,5362.5056,1015.9929,59.0849,573.0253,7818.303,1599.7335,997.7788,484.6735,5910.7064,393.6028,407.8187,187.4722,310.9729,1614.6468,199.8134,1843.6251,251.4438,723.6784,1656.5971,42.6477,119.9467,15454.9089,96.8458,1192.8032,636.606,1949.3558,1895.1577,188.805,27267.4367,340.7375,825.4109,640.1599,24832.9631,139.9378,113.7272,184.3625
